År,Model 1,Model 2,Model 3,Model 4,Model 5,Model 6,Model 7,Model 8,Model 9,Model 10,Model 11,Model 12,Model 13,Model 14,Model 15,Model 16,Model 17,Model 18,Model 19,Model 20,Model 21,Model 22,Model 23,Model 24,Model 25,Model 26,Model 27,Model 28,Model 29,Model 30,Model 31,Model 32,Model 33,Model 34,Model 35,Model 36,Model 37,Model 38,Model 39,Model 40,Model 41,Model 42,Model 43,Model 44,Model 45,Model 46,Model 47,Model 48,Model 49,Model 50,Model 51,Model 52,Model 53,Model 54,Model 55,Model 56,Model 57,Model 58,Model 59,Model 60,Model 61,Model 62,Model 63,Model 64,Model 65
2007,,,,,,8.96273611860724,,8.9572981228864,,,,,,,,8.91135275486591,,,,9.33426910513438,,8.83395522652267,9.00576389744269,,9.30913121313524,,,,8.06865184718275,7.85261252601899,7.88829965044189,7.71652029870121,,,,7.7542859340382,,,,,,8.70926160177799,,8.87385166932848,7.45297045296466,,7.59427017323095,8.1211866306029,,,,8.15979042443777,,,7.79282168927397,10.314199927018,,8.21202873246285,,,9.63279167719111,9.85243705188828,9.98200183867958,9.61945136247008,
2008,,,,,,8.65047445789523,,9.00334627449022,,,,,,,,8.90245644363944,,,,9.86088911643848,,9.62472638688957,9.36116750515307,,9.66226771431337,,,,7.61855025205733,7.83675805197469,7.82779734330851,7.60823375333324,,,,7.77460101062314,,,,,,8.49486501740744,,8.54248007018325,8.53780168743325,,8.71216443314829,8.73997276343087,,,,8.41370856128831,,,8.57788840420692,10.3606666061473,,8.71843063549727,,,7.656565145817,8.03738207103882,7.55891624321016,7.15682137356101,
2009,,,,,,9.26679597971146,,9.82180290214949,,,,,,,,9.60971325990201,,,,8.7307106074067,,8.98587300413827,8.84930108192877,,9.04939049593631,,,,9.31813455382906,9.12687858789104,9.05048373143698,9.3129180321344,,,,9.4429826042957,,,,,,9.39454900143998,,9.11740859847069,7.46906084425348,,7.60499458904612,8.10530330764148,,,,7.70432800301837,,,7.66196318318003,9.24391860817775,,7.64388254991931,,,9.7261575675208,9.72831987125031,9.90545546085834,9.48606843314708,
2010,,,,,,8.91793449602376,,9.65253434698095,,,,,,,,9.27653057259419,,,,9.24032968566654,,9.33770833206624,9.36694310983752,,9.31784389511471,,,,8.72192516335326,8.703005895868,8.36594490974071,8.78388630990682,,,,8.54859386255493,,,,,,8.3574176595499,,8.76240811915638,7.51724061426306,,7.3296204565586,7.7119088890223,,,,7.27134418260714,,,7.32584407486885,8.89852509172119,,6.65337877344718,,,9.87961413159011,9.77593378383972,9.54640168860746,9.48995267360848,
2011,,,,,,9.1881936785368,,9.64086883036217,,,,,,,,8.92034843359558,,,,8.60811400684356,,7.859948594988,8.35197080649159,,8.22642924026018,,,,9.22946702613816,9.18070420212364,8.99583431696778,8.95184041074759,,,,8.77027614960587,,,,,,8.69012141032178,,8.97033699886612,8.36332812918887,,7.95925425247909,8.11570257618319,,,,7.85779166351248,,,8.35118202398976,9.27300721108654,,7.761374032081,,,9.47763822204733,9.36763997417143,9.49288258593095,9.41932803312047,
2012,,,,,,9.66564352114136,,10.1719813306837,,,,,,,,9.53644119611801,,,,8.08058248802216,,7.64911394266374,8.02542325259404,,7.79856632794555,,,,9.63013425988593,9.3743421669633,9.03078563895046,9.31808397927375,,,,8.92082827691838,,,,,,8.01518475355169,,8.18022607452595,8.74972911890881,,8.64253957724276,8.44454539655508,,,,8.28996254093619,,,8.55431040930953,9.35078408014445,,8.25098738266891,,,9.17600426476822,9.19571595624665,9.19627608402793,9.27965952134117,
2013,,,,,,8.47319044262491,,9.26586482001498,,,,,,,,7.67871010613279,,,,8.46136271712614,,8.56123331021337,8.71181309729349,,8.65605492673068,,,,9.29256843315793,8.91085233509291,9.37031016922669,9.42926116560894,,,,9.13082209506012,,,,,,8.5980902340873,,9.21379229320918,7.95576487279269,,7.68682471384428,7.57131275318206,,,,7.93204199350005,,,7.64072493990346,9.1480468894613,,7.62443834414708,,,8.55712314259344,8.61110249714595,9.01633041393011,9.23496326287563,
2014,,,,,,8.61633482791318,,9.42335660144509,,,,,,,,9.28575462533123,,,,8.53718846359275,,8.7071649127451,8.90397084477692,,8.73231612826966,,,,8.54955593455787,8.69540062107972,8.63920568292624,8.97517762773137,,,,9.09618980300228,,,,,,8.99162668924506,,8.76123857502855,9.11935627653531,,8.81152387516898,9.28219028702815,,,,9.17789835985234,,,9.36898891957034,10.3128892328183,,9.06833844048115,,,8.05176095847317,7.93698542506763,7.72858631707727,7.79442028992844,
2015,,,,,,8.377245069206,,9.47609469252786,,,,,,,,8.22660716190588,,,,7.94750547821408,,8.10698129077079,7.94625044544248,,8.08993391519414,,,,8.83568666801828,8.26223987281268,8.45530333560592,9.12352255774808,,,,8.30643290902066,,,,,,9.56453003304509,,9.91951426814172,8.31502054371159,,8.51675159700077,8.78634859016991,,,,8.52886799086843,,,8.67665442923014,10.4946897335613,,8.3592804498576,,,8.41245893551646,8.60972360166758,8.42569318622484,8.60052566808488,
2016,,,,,,8.58240984179954,,9.56492036952271,,,,,,,,8.43877548447518,,,,8.699912294322,,8.97533274848513,9.05680188309117,,8.69912400630231,,,,8.48320543432306,9.15148283821171,8.76576290127502,8.83624463124835,,,,9.1050833957117,,,,,,9.31493207817104,,9.44834077410464,9.00721495213721,,9.21233463772185,8.72018681276231,,,,8.93641302769253,,,9.38497307245756,9.6162036451603,,8.92745589784445,,,9.17046167752453,9.88340256886821,10.0055008855076,9.482928005273,
2017,,,,,,9.6545317982242,,10.418646144118,,,,,,,,8.50143467156788,,,,8.85447675285466,,9.38971278181705,9.34996650711613,,9.35063846074276,,,,8.14875591497709,7.76666935819936,7.90368819390995,8.56003660290624,,,,7.53096837915259,,,,,,9.06377136808145,,9.24181450886475,8.71328801959567,,8.64031144235941,9.33394848479234,,,,9.19001777947553,,,8.7825426980859,10.1414813863773,,8.47933261438222,,,9.45243406600409,9.21577203946557,9.4511565197843,9.36345144247478,
2018,,,,,,8.65748435617795,,9.34235876357217,,,,,,,,9.23593483528226,,,,9.91420115887093,,10.1027819966625,9.98322212769504,,9.93890191569104,,,,9.53209908456283,9.77173318721286,9.43468915780098,9.71512384059502,,,,9.51660714048231,,,,,,8.82670943707024,,8.66709346850862,9.15542439137081,,9.34379089814484,9.09134963612154,,,,8.81406303129714,,,9.11935180061703,10.3919555536738,,8.73699840365696,,,9.49342736729031,9.62755423832575,9.50305141809868,9.3020872170732,
2019,,,,,,8.28975600582387,,9.43848747173041,,,,,,,,8.44855332840968,,,,8.77271218066294,,8.9874513839396,8.97641559385869,,9.23051850309864,,,,9.30845506702381,8.88877972157929,9.16438182827882,9.05903174200141,,,,9.17813424543255,,,,,,8.64751916396446,,9.01385479572215,9.34291048442025,,9.01356579366653,9.51662688336944,,,,8.70145934966301,,,9.15722254061449,10.0066695183255,,9.06757829647981,,,7.75566449961913,9.23835533535786,8.75682068770503,8.7480753789681,
2020,,,,,,8.87670072612877,,9.60376651392422,,,,,,,,7.67684061748837,,,,8.27138932959484,,7.98656651865201,8.22478986978975,,7.85461154784758,,,,9.65517203063801,9.45511522239718,9.1848642564214,9.33248593769769,,,,9.22974687464511,,,,,,8.81355996540877,,8.96445212372969,9.02609926780425,,9.26789918658606,9.61493595873104,,,,10.1337342127002,,,9.84809130662333,9.70057632541545,,9.65016895622546,,,8.34036219715977,8.73182434629626,8.39632051630892,8.3584922973585,
2021,,,,,,7.09134284241518,,7.76145007661178,,,,,,,,9.27886417515352,,,,9.00919252752602,,9.01909106429052,8.58653195662219,,9.01077440499907,,,,9.24399207126631,9.26861553706124,8.81190893127283,9.28192728001367,,,,9.06546422313905,,,,,,8.35839633725707,,8.84266425210501,9.56773376488094,,9.91626552195245,9.37786547404563,,,,9.42924935902254,,,9.07233414088531,9.67231162502059,,9.50093106078604,,,9.1459630841338,9.59326759798312,9.2133629058971,9.17873625543399,
2022,,,,,,7.99785347287029,,8.70319703353325,,,,,,,,8.2413552428588,,,,7.79588935722337,,7.92119996522957,8.03058437608359,,7.71300643494889,,,,8.86932013281137,8.72769288938019,8.66025068454848,8.79954341204745,,,,8.59476232491474,,,,,,8.61111106161396,,9.22241320426726,9.58032619115288,,9.31640064643121,8.94778130032222,,,,9.31292871155494,,,9.42089954437333,9.30354486276587,,9.33697511254289,,,9.6235228007941,10.0181982573409,9.72089727024988,10.3386894035077,
2023,,,,,,8.31799642608005,,9.31334488397498,,,,,,,,8.36079960514441,,,,8.71382352241841,,8.81729875152733,9.44395960215911,,9.35889392061271,,,,9.58135966106941,9.43231213509313,9.39004949221183,9.59032346313218,,,,9.63047745621714,,,,,,10.4338954147612,,10.4294176944052,8.41582227594487,,8.49630841282706,8.44198687074205,,,,8.52807285441889,,,8.07236208455702,8.92691025488513,,8.1920062293513,,,9.77969897477029,9.90696909576118,9.61497666040073,9.64188057548323,
2024,,,,,,8.19976135375393,,8.86214011027692,,,,,,,,8.29277813302927,,,,8.2129207226024,,8.02023895426999,8.64553619266327,,8.20299627150867,,,,10.7734559980861,10.4525370569077,10.3647212881117,10.6978994567669,,,,9.87226054956351,,,,,,9.3192827905649,,9.75669084303129,9.19708221840202,,9.15025125713519,8.54487354579814,,,,9.0704020840929,,,9.14261389292931,9.98261235809832,,8.65422220500646,,,8.96823174781522,10.0998052544381,10.1671654075683,9.18178258103749,
2025,,,,,,8.87897282238025,,9.30800201556117,,,,,,,,9.46893256649825,,,,8.20539053826861,,7.91717010520632,8.56410080677492,,8.02999837323401,,,,10.1840052818188,10.2437907564456,9.95754206611205,10.1819781997557,,,,10.2456015284592,,,,,,9.44705901117964,,9.6205625806413,9.20429814367754,,9.01774344132799,8.99935001061862,,,,8.86609741000685,,,9.18965889303223,10.884881698041,,8.76138244806989,,,8.58350967811767,8.39111202705324,8.47677911460282,8.5876904860515,
2026,,,,,,7.4816216690982,,8.00280761798538,,,,,,,,8.67487772518459,,,,8.92977979974554,,8.81697906105125,9.2069056989534,,8.58653481692052,,,,9.75054179162139,9.89561043031027,9.91518615968067,9.91790873487625,,,,9.31489410677633,,,,,,9.67377140001697,,9.72524500451789,8.94179687490582,,9.21183419024288,9.00950655326169,,,,9.07794312304165,,,8.9600519780418,8.1592041612919,,8.87337980445196,,,9.56867942009037,9.45236355250893,9.51507805650086,9.69929227343855,
2027,,,,,,9.43294006477659,,9.7160296349919,,,,,,,,8.61972806156782,,,,7.32807347748209,,7.77997730845432,7.85010427141071,,8.32310200288663,,,,9.19149208012782,8.92251205421925,8.71618116925637,9.01918464223368,,,,8.41011826843956,,,,,,8.80968242197423,,9.63751998836549,8.8052501711879,,8.72687982192169,8.93248794556506,,,,8.70585544216719,,,9.25408841010184,8.67172822038652,,8.57576802213625,,,8.98800918988165,9.59775945912952,9.02214024671908,9.62423201329595,
2028,,,,,,7.77663549389966,,8.9669641109942,,,,,,,,8.80969582159985,,,,8.90618937021553,,9.10878102554823,8.70317076755791,,9.24603329163047,,,,9.91113197973117,10.1241532485425,9.87683895979146,9.82443609209813,,,,10.099483587381,,,,,,9.12686000571649,,9.20187054451631,9.74250264930321,,9.56087395316863,9.26131673507312,,,,8.99835447439603,,,9.2294654432777,9.86887474111156,,9.05612569850796,,,10.5240837809767,9.73568693692724,10.5613166315199,10.1594489835746,
2029,,,,,,9.26684416288921,,10.2530255443167,,,,,,,,8.44397156312215,,,,8.82554776230093,,8.60598518139747,8.7526128531472,,9.23374893668133,,,,9.21220832256854,9.13281408712886,9.12724919750353,8.94573156837619,,,,9.01552255452472,,,,,,9.83489548000072,,9.94019844457907,8.82492875045739,,8.8726288122184,9.37767072806909,,,,9.09016189733649,,,8.98948585156603,8.41952176558444,,8.88937199749016,,,10.0863231485681,9.90514468924953,10.2836324349663,9.77391432462403,
2030,,,,,,9.15450058183544,,9.69999524404293,,,,,,,,9.20237096838928,,,,9.03339692169242,,9.1013359992281,9.20625186507576,,8.88197163884848,,,,9.54457526466339,9.7654822010043,9.77013689869883,9.98517584703974,,,,9.46838696695786,,,,,,9.46347073930022,,9.40203211635766,8.746421900969,,8.62421608797319,8.88783923525652,,,,8.72039267593705,,,8.9151701284677,8.9534683030869,,9.46830018675665,,,9.91393673022678,10.4809441329447,9.97734128542712,10.0880790365348,
2031,,,,,,7.42943147975827,,8.32583532650138,,,,,,,,8.68969009383706,,,,9.60092822488303,,9.28705617102081,9.85031367650638,,9.31331089289009,,,,8.97535317279612,8.71891176638323,9.12158846369129,8.96808449086145,,,,9.13642641413894,,,,,,9.39021101463192,,10.0029400258557,9.44872608269773,,9.31717406706743,9.41992158160294,,,,9.51889972340929,,,9.49516196227813,9.95209803173765,,9.54930543446715,,,9.6402474083373,9.91966314109968,9.25151114288513,9.90917054275711,
2032,,,,,,10.2575471985242,,10.4550330440392,,,,,,,,8.538753528136,,,,9.30447099534622,,9.35275261416607,9.44142567339405,,9.20747059834855,,,,9.84839621486348,9.58066357272284,9.36388963839929,9.89197946018685,,,,9.59865835399533,,,,,,9.49370593120853,,9.98452323434947,8.93726388493834,,8.94357765592934,9.48192005964973,,,,9.02512443385103,,,8.78603637138281,9.23303781844835,,8.87823786870903,,,9.41591695779351,9.61246890216102,9.91892100629417,9.75097809776153,
2033,,,,,,8.64802868819654,,9.35649033649433,,,,,,,,8.1922693518618,,,,9.08059394279409,,9.19749258647163,9.28378997559072,,9.46090408320228,,,,9.92197051176718,9.98068315257886,10.1359491322788,9.66905743051414,,,,9.74152571859479,,,,,,9.02662854319715,,9.38763843367128,9.4607225880493,,9.55006564895839,10.1220676401364,,,,9.53296947473488,,,9.67926807185027,8.11930853912209,,9.23087652889649,,,7.35615473243768,8.35401864109447,8.01841053230504,7.5358502294755,
2034,,,,,,8.9182495660878,,8.99900766818663,,,,,,,,8.52038275686298,,,,8.81279299087589,,9.01308827335536,9.35708838139904,,8.61718643746519,,,,9.69921251605926,9.41345904019632,9.53010578994997,9.95437394618849,,,,9.68000421642592,,,,,,9.21043944454704,,9.23791227674569,8.97398517086219,,10.1846372606712,9.30780351486845,,,,10.0044512132046,,,9.30310331749837,9.30467688163746,,9.79699334999812,,,8.96491940133447,8.45845984325902,8.59494770540184,9.01778108669635,
2035,,,,,,10.0389887190716,,11.3933001373519,,,,,,,,9.51098202557875,,,,8.79175623343383,,8.86538788669368,8.77144562518347,,8.98093906990845,,,,10.1193067236878,9.83938923161273,9.67326577782989,10.0861454972138,,,,9.73014486103271,,,,,,8.25662513067591,,8.71027718231699,9.33934856239778,,9.49732478889075,9.12813142642286,,,,9.77841667591887,,,9.58981850953096,8.37929801777803,,9.60652486040389,,,9.61583720818416,9.89969488603579,9.66387626413715,9.69525543538399,
2036,,,,,,8.83634591962851,,9.23251133208102,,,,,,,,9.02760626094062,,,,8.65929317736515,,8.61524923164758,8.76212377403343,,8.69636955279934,,,,9.87481806166446,9.66456848561206,9.65641588096888,10.3314607656158,,,,9.87698039901056,,,,,,10.1907150312854,,9.9893033936652,8.65053231079207,,8.88382769416332,8.87840724890319,,,,8.88347314657609,,,9.02165219639326,9.38156727944292,,9.17030026184096,,,8.72025581361406,8.51651858243747,8.5407235982924,8.39826550967102,
2037,,,,,,7.94797361801856,,8.90052610550413,,,,,,,,8.90871206179874,,,,9.15053878536917,,9.08640594651659,9.25785223621358,,8.9828637626131,,,,10.904854159392,10.5682968687517,10.2626167927783,10.5866552594668,,,,10.5012017722174,,,,,,9.62072579515467,,9.45234315700385,9.57951283522115,,10.1278454621549,9.67312703855599,,,,9.91618059753732,,,9.90782488105563,10.2909546339821,,9.72576418969952,,,9.63666625500638,9.80388104211327,9.48980265825457,9.55810267581604,
2038,,,,,,8.93197499850378,,10.1030046354757,,,,,,,,7.99669551952355,,,,9.82088485320821,,10.1312492806223,10.0303778582378,,10.0473909721044,,,,8.62615289697281,8.30081472387666,8.10750365284807,8.62797504950083,,,,8.09469450493221,,,,,,8.0598305930662,,8.14307442394061,7.46893780658042,,7.51841372206639,8.13834799453374,,,,7.8289612989892,,,7.82253495830813,9.86462041455194,,7.52033263616592,,,9.59398385731765,9.39070120239998,10.1920112272465,9.56548351919833,
2039,,,,,,9.70910408392655,,10.0739343272739,,,,,,,,9.23570073952347,,,,8.61232382679969,,7.9538407966238,8.43023955079649,,8.33663317673926,,,,9.26828026303386,9.0508414409033,8.83369449881488,9.54083497236762,,,,8.83591198028892,,,,,,9.92986382145343,,10.101380908812,8.78944570545839,,8.64404867551001,8.77941614053188,,,,8.92815502040759,,,8.7523483896055,8.88966399491752,,8.82911656042617,,,9.88332770869886,10.2428991961198,9.5124887630509,9.79593451153706,
2040,,,,,,9.1284502677128,,9.81061251871172,,,,,,,,9.57481874585323,,,,9.4427510451031,,9.6970245419598,9.49375876752049,,9.76255820879811,,,,8.82042461985067,8.48318242606695,8.79174163494961,8.30343463183542,,,,8.10926885520423,,,,,,9.55753467654964,,9.48827762697586,9.65965210761393,,10.0826625084397,9.43595968400344,,,,9.35338330446309,,,9.8752733254731,10.7129021123153,,9.63939556665562,,,10.4127329153286,10.1305732095936,10.6814234872684,10.7063267029412,
2041,,,,,,8.56276289229061,,9.49424557512664,,,,,,,,9.10253067229363,,,,9.71001230809006,,9.85576031942443,10.0540336541913,,9.87269974635066,,,,9.58110942219988,9.30460368762733,9.16126851817346,8.95441430727697,,,,8.95227006191104,,,,,,10.406597184858,,10.4239240493309,9.37955013414466,,9.51842888044934,9.39579732860769,,,,9.39548286637381,,,9.64811955273762,9.39002869686427,,9.27024055441448,,,8.95801572751657,9.25557883297314,8.58197017214867,9.16115127457943,
2042,,,,,,8.84573765871415,,9.60764323013045,,,,,,,,8.70334710397502,,,,10.2464368031734,,10.0809939272865,9.81267507942004,,9.64247066168345,,,,8.73458433284314,8.62220602498456,7.98661213635715,8.52953171230318,,,,8.11407035184246,,,,,,9.18169331023097,,9.04111278940227,10.202617097003,,10.2518600304586,10.1202369433627,,,,10.1197747096103,,,10.3630358370271,9.14388303204833,,10.1055947832564,,,8.9940714952804,8.87491470376312,9.08268059143847,8.98665270565574,
2043,,,,,,9.44853327847167,,10.1587958410309,,,,,,,,8.89069558976102,,,,8.91517544092516,,8.72349562090788,9.10107204001971,,8.96900618658568,,,,9.90822408072244,9.61711661544079,9.23871654566785,9.94044816953452,,,,9.63396295608139,,,,,,8.58611930655834,,8.76870215141913,8.68528876847508,,8.25591755211713,8.56199723912402,,,,8.37508821926422,,,8.23928309590729,9.01549498143053,,8.20821267873695,,,7.87088965972305,8.53593539221183,9.26364527572199,8.44111202511621,
2044,,,,,,8.66251523502073,,9.35705463005758,,,,,,,,9.90252763753458,,,,9.96673811462449,,9.79455956697654,10.1116826902357,,9.75852784974994,,,,9.968583775946,9.68761290174062,9.41163289475342,9.70557783868584,,,,9.55461967634735,,,,,,9.27914846170664,,9.44740024622475,10.3066031542815,,9.97720065403244,10.2193304486624,,,,9.9315466485269,,,10.0254337078601,10.7384019397672,,10.2017936669334,,,8.27966499144343,9.03016368934359,8.61029870386224,8.56659602360206,
2045,,,,,,9.21507421020595,,10.1353854579151,,,,,,,,9.33061340834766,,,,9.93333522282621,,9.52689503175683,9.47286521044893,,9.81583116624811,,,,10.6148955032728,10.2584991063601,10.3563494817051,10.6930815938736,,,,10.8840276598309,,,,,,9.74390087637835,,10.0091001569795,9.00495798805095,,9.23058838883655,9.26565196279916,,,,8.96014017258752,,,9.10272476029021,9.04426078204791,,9.59411204789176,,,9.35734076302234,9.94968008718135,9.85507826779888,9.67613676766649,
2046,,,,,,9.31257505575055,,9.55416437132568,,,,,,,,9.97315479129899,,,,9.90708801694812,,9.34227327992331,9.59267203567972,,9.83160006952025,,,,9.2576653232693,9.63979994028297,8.92743307220605,9.77344445223219,,,,9.77644218439431,,,,,,8.93979283773191,,8.83134439313501,9.07266724460879,,9.50227328212684,9.61750515886889,,,,9.49152320269747,,,9.2546044869172,9.90737963034294,,8.90338961981837,,,9.39359084366059,10.052181513943,9.53463843736305,9.57872466947281,
2047,,,,,,8.8678577606839,,9.63800147998976,,,,,,,,9.73453479458312,,,,9.14627949221688,,9.36554413033642,9.58620856052262,,9.37568582751031,,,,9.74630768468273,9.48937060051708,9.44966473390397,9.53561948062107,,,,9.13426754703409,,,,,,10.2189674925416,,10.5344666597346,10.7802551071452,,10.4617318488126,10.4158894450548,,,,10.4574711340703,,,10.5843057933047,9.87659928366312,,10.7666282983553,,,9.07947579773772,9.15704784309785,9.59710142248095,9.62550104040155,
2048,,,,,,9.12192481611369,,9.28892509347903,,,,,,,,9.67366672922465,,,,9.76832258071527,,9.86454670367748,9.81576655674332,,9.88239542539965,,,,10.050817964944,9.81229145112376,9.62967410091123,10.0245257574381,,,,9.58228134267411,,,,,,9.23113210737985,,9.64390262924589,10.4237903251959,,11.10920342758,10.5342635721861,,,,11.3393148600065,,,10.6075012943033,8.92974808815857,,10.7114443101537,,,9.14929976676256,9.43792112316408,8.83309603321901,8.96801196079301,
2049,,,,,,10.1659626477136,,10.9536203057442,,,,,,,,10.0163559362642,,,,8.85155186763471,,8.92501905507973,9.59687338924763,,9.34497647939686,,,,9.47903849181137,9.00582826087346,8.8149154676311,9.14923788436037,,,,9.16421774672964,,,,,,9.20315080117934,,8.97093557732086,9.67276602219178,,9.73612404274981,9.51294561304018,,,,9.67838315691286,,,10.1479049619815,9.8903512566096,,9.71149582589424,,,10.1673111542318,10.3132544953657,10.7216158604982,10.5651247810842,
2050,,,,,,8.39307270112916,,8.97692955126508,,,,,,,,9.34211007689504,,,,9.01231748766079,,9.56726369752697,9.96191576756347,,9.68983131186726,,,,9.67454808529278,9.55110841125912,9.20135846759573,9.87703514715517,,,,9.712650669095,,,,,,9.51097702773972,,10.1014264457417,9.30311428823393,,9.3089047293281,9.52312959192023,,,,9.52625052521876,,,9.1887711926784,10.1692559429214,,8.86767251104171,,,8.63864063749901,8.83617690363938,9.31102717602842,8.78437510668975,
2051,,,,,,8.91518890548461,,10.0436257376188,,,,,,,,8.36487050797303,,,,9.46207096686842,,10.1214690322287,10.379321540286,,10.0348715536589,,,,10.104449852438,10.0106417652713,9.69395621421018,9.93958187334465,,,,9.85802000236136,,,,,,9.02287785367075,,9.51321437558702,8.88449605844168,,9.1902841233193,9.17994278590693,,,,8.93765594774775,,,9.06053492939634,9.93781713699126,,9.19997888047345,,,9.52209178591492,9.73600342292254,9.91719532463205,9.66277705148007,
2052,,,,,,9.44700194779382,,10.4238999597975,,,,,,,,9.41947731955267,,,,9.51085309932183,,9.49898191159887,9.77598371433383,,9.43172443132904,,,,9.78431590454732,9.57368319628093,9.71339686965346,10.3530563369175,,,,9.28351962504223,,,,,,9.2182452544806,,9.642639894082,8.63573277339571,,8.30228953748054,9.11037238016852,,,,8.6467412657829,,,8.99195260400822,9.82061377867492,,8.72650889094924,,,10.3316684828212,10.5023376400354,10.4125758763425,10.1340914846695,
2053,,,,,,9.36387728768412,,9.81313111340855,,,,,,,,7.81506291616136,,,,8.43490473098653,,8.57375625733922,8.82301881827527,,8.7352739750543,,,,10.008140573462,9.98258692491642,9.89582843170184,10.337584121276,,,,9.89925456984109,,,,,,8.98479678329697,,9.23557705928835,9.47613475006442,,9.43549489303355,9.79258874568693,,,,9.31720165163035,,,9.42354741955835,9.99576568266764,,9.17426278289312,,,10.2509558496485,10.5197724484639,9.92523189385765,9.93415253367958,
2054,,,,,,8.822185250981,,9.58826764215828,,,,,,,,9.84009373744175,,,,8.68146076987845,,8.37984236325159,8.78506376897858,,8.43859723204182,,,,8.57221298580469,7.96696894778286,8.57860428336941,8.27593332974839,,,,8.46736965789746,,,,,,10.4366645983514,,10.5153114222219,9.68914307650523,,9.00523354974942,9.77460099206869,,,,9.34302259837527,,,10.0862901942939,9.05503392482659,,9.36798318899139,,,9.56594108541879,9.41421567774097,9.33383716157431,9.5540175971587,
2055,,,,,,8.23576276997436,,8.74699564124071,,,,,,,,9.77244009348003,,,,9.75329570903326,,10.0331588366067,9.69613893771895,,9.55907112224846,,,,10.2175471072756,9.76200129243947,9.83717209271621,9.7227330057649,,,,9.62973330794866,,,,,,9.88268602938826,,9.85698983286807,10.129773267811,,9.79173048352143,10.3082087219643,,,,10.1103398920334,,,10.1511862960103,8.55263552956271,,10.3280422501068,,,9.50521879389287,9.71326198154038,10.1520310602499,9.55054624213051,
2056,,,,,,9.51700142229363,,10.0283057415714,,,,,,,,8.90315087947996,,,,9.07836835663678,,9.19771667529503,9.41647905982435,,9.39689879442047,,,,9.45050189897179,9.30493145653524,9.07190609492367,9.40817410907456,,,,8.84301377027345,,,,,,9.81246240984304,,9.86223364901512,8.33027401270988,,8.57230181418827,8.59960585947311,,,,8.72317833238139,,,8.45150364346903,10.0870194047825,,8.51683229206501,,,10.3829723344199,10.1898934280884,10.6391961586441,9.98235182780235,
2057,,,,,,9.55687726252438,,10.1982361703106,,,,,,,,9.35519290508288,,,,9.13478732644133,,9.65686588168001,9.74342382617913,,9.57670157247972,,,,9.98932119607798,10.2816373998187,9.95699360177205,9.9423031872433,,,,9.58202147673463,,,,,,8.82421114629683,,8.55699775348872,8.26589871071979,,7.63352427095792,8.14657036011894,,,,8.04837373848841,,,7.7277020938434,8.5331316010546,,7.43352598019153,,,9.33017760450434,9.81166637671325,9.94245638006503,9.78018111174375,
2058,,,,,,9.69187744571765,,10.5053926540229,,,,,,,,8.84824420968113,,,,9.49767913461455,,9.81876126345687,9.00089274203603,,10.3503231723245,,,,9.46434230119952,9.31642700642433,9.20395392602224,9.58489981421791,,,,9.111311085711,,,,,,9.00414614928049,,9.34007837857647,9.30254847636974,,9.35544453666874,9.30810280742527,,,,9.41075117901211,,,9.60739200410676,10.0482910832557,,9.82598452467996,,,10.410992860447,10.3401552807778,10.5576815046746,10.3108294213158,
2059,,,,,,9.51861196609936,,10.2966262030257,,,,,,,,9.87938933271819,,,,8.94726963684515,,9.34864899473359,9.59079907017677,,9.46583000546369,,,,9.31689338383091,9.21716707501,8.89940625661315,9.28311992121734,,,,9.02427297480115,,,,,,9.66479208977228,,9.53965605978885,8.59211703883503,,8.70340297006512,9.27708871030086,,,,9.10434396139494,,,8.62615834454361,9.92218264428839,,9.11193576937172,,,10.1167209817079,9.43825325477516,9.82994108979982,10.1487528391849,
2060,,,,,,9.71575406033653,,9.95952336030761,,,,,,,,9.09928304671439,,,,9.32950903616321,,9.3532633289329,9.5126281849139,,9.75393107883507,,,,8.91156870402735,8.9626741414841,8.85751158011233,9.2349453716835,,,,9.01184923257237,,,,,,9.20362707626277,,9.57135838792912,9.24584349888692,,8.90392475929977,8.64275512328997,,,,8.62052687631118,,,8.59400539055462,9.37034077699965,,8.98109270110334,,,8.70474972702893,8.68041220272636,8.71914752975865,8.70930308221062,
2061,,,,,,8.67728466856999,,10.3011039011761,,,,,,,,10.5492418743895,,,,9.68564773335709,,9.8058750095833,9.76760303469687,,9.82293769075453,,,,8.31655633205915,8.10070710026063,8.13923099658242,8.04468107735341,,,,8.37311099000648,,,,,,9.07769816310167,,9.30291918321221,8.20831066735877,,8.22183674225903,8.40851996408712,,,,7.9661736521357,,,8.40596014092735,9.33622847962318,,8.42786851472864,,,10.4834344509367,11.0213788374996,10.7087707096483,10.9944576231629,
2062,,,,,,7.84116481414885,,8.69525400255344,,,,,,,,9.51351444184571,,,,10.9289267899273,,10.9987834636728,10.7365572418999,,11.4204885682386,,,,10.3196371874788,10.3363369609101,10.3924262259092,10.8229958803328,,,,10.5761269795783,,,,,,9.1788721905354,,9.40202056925081,9.39617647676554,,9.16763048646105,9.18809097906658,,,,9.07795555869767,,,8.68923204188604,9.33449763895123,,9.12761688690453,,,9.25120549410959,9.73261965633524,9.20616856834027,9.24526128335299,
